month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Aug,Personal Vehicle Passengers,,-1.595533,-7.526882,7.691424,-7.016196,7.926563,-17.504093,-8.956878,-14.837778,46.620791,13.919057,-37.729878,11.08128,-0.267595,50.849658,-18.186513,23.449517,13.545296,-2.750121,-20.388599,-1.615578,8.843299,4.801658,1.372387,-99.072216,323.673469,1250.337187,49.202725,9.20241,-21.267652
Aug,Personal Vehicles,,-2.649447,-7.391958,8.543159,-7.006803,4.908559,-17.014155,-8.95723,2.445778,8.027027,14.16062,14.274235,11.724094,-9.85295,50.853697,11.507552,24.277413,6.637114,4.282216,-17.703271,0.129388,-22.722905,3.421515,0.771112,-98.185708,182.539683,967.576244,45.090964,6.943005,-19.399225
Aug,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Total,,-1.962029,-8.688843,9.71684,-7.501992,6.100296,-15.370949,-9.360069,-8.316029,30.625667,13.349005,-25.176131,7.473659,-3.663533,47.944789,-7.846106,22.861718,9.213733,0.773174,-18.376742,-1.472425,-3.800743,5.160938,0.345574,-96.814764,104.990099,733.075734,47.133581,8.834563,-20.86779
Aug,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug,Truck Containers Empty,,320,-26.373626,-62.686567,-21.333333,-23.728814,44.444444,43.076923,-74.193548,62.5,12.820513,-2.272727,358.139535,-18.274112,17.391304,27.513228,-26.970954,-12.5,-12.987013,-44.776119,-14.864865,753.968254,35.873606,-13.816689,-48.095238,8.256881,-0.847458,8.831909,8.638743,-23.855422
Aug,Truck Containers Loaded,,-11.078575,-20.691548,55.294118,-34.046346,15.540541,28.654971,-30.363636,43.276762,-22.050114,0.701344,-2.205456,-44.747774,-10.633727,-12.139423,27.633379,10.825295,-100,,14.591195,8.671789,-58.181818,21.014493,-19.96008,19.700748,17.291667,-6.394316,105.6926,6.549815,-33.506494
Aug,Trucks,,-1.963534,-20.505484,40.971806,5.021277,-31.037277,24.911868,-12.699906,19.288793,-19.060524,-1.339286,0.961538,-40.616246,-7.075472,-13.401015,17.350528,8.991009,-19.431714,7.394767,-7.944915,4.602992,2.860286,30.160428,-16.8447,-22.628458,15.32567,-4.872647,-0.814901,18.075117,-29.125249
Sep,Bus Passengers,,-22.528033,-26.710526,-27.109515,4.187192,33.333333,-30.673759,-18.158568,-20.3125,-24.313725,105.699482,-17.632242,-11.926606,-55.555556,26.5625,-45.061728,295.505618,-22.727273,-4.411765,-45.384615,-23.239437,-48.623853,37.5,-3.896104,-100,,,-7.692308,-20.833333,-28.421053
Sep,Buses,,21.212121,-25,-40,-27.777778,100,-46.153846,0,-35.714286,11.111111,120,-50,-18.181818,-11.111111,-37.5,0,200,-13.333333,-100,,-16.666667,-20,25,-60,-100,,,33.333333,-50,0
Sep,Pedestrians,,-26.388889,179.245283,-31.756757,-27.722772,52.054795,-17.117117,45.652174,11.19403,-2.013423,-71.917808,-19.512195,-9.090909,3.333333,-19.354839,-28,94.444444,-28.571429,72,37.209302,-13.559322,-50.980392,116,-66.666667,-72.222222,420,-100,,,
Sep,Personal Vehicle Passengers,,-5.817261,15.992044,1.581304,-38.54209,33.69615,-1.430419,-12.647626,-7.899969,2.422643,55.025761,-38.784821,-3.894181,30.66968,47.351045,-21.756641,1.165843,-5.492469,5.78315,-12.504634,11.548981,-7.27976,-5.352155,1.294664,-98.442174,494.264339,718.12841,33.529955,-2.412323,-20.519583
Sep,Personal Vehicles,,-4.029425,15.764787,2.016009,-4.349511,-14.928094,-1.452381,-12.647983,6.375328,-0.871035,20.183607,10.563073,-3.908409,18.785949,47.367056,10.807956,-1.6574,7.53823,1.767474,-0.344403,6.472476,-36.668831,-2.68707,0.361147,-97.091236,291.752577,560.460526,32.393665,-3.107366,-17.813325
