month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Mar,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Total People,,-39.533333,17.199559,-100,,-15.504587,-6.840391,-100,,16.977929,-9.5791,8.025682,26.002972,-23.466981,5.855162,-24.017467,61.494253,-23.606168,15.372671,11.305518,0.967352,-11.257485,-14.979757,5.238095,-48.11463,-92.151163,288.888889,156.190476,-9.29368,19.672131
Mar,Total Vehicles,,-12.5,-14.285714,-100,,731.746032,-87.022901,-100,,-13.636364,-89.473684,760,-48.255814,6.741573,20,-45.614035,100,6.451613,-93.181818,333.333333,-69.230769,366.666667,-37.5,17.142857,36.585366,92.857143,-98.148148,1200,-34.615385,-23.529412
Mar,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Truck Containers Empty,,,,,,,-100,,,,-80,100,100,-100,,-100,,-100,,,,,0,900,60,218.75,-98.039216,300,100,-25
Mar,Truck Containers Loaded,,,,,,,-86.178862,-100,,-18.181818,-90,811.111111,-51.219512,17.5,-29.787234,-100,,-100,,,,,-38.235294,-38.095238,23.076923,-75,-100,,-100,
Mar,Trucks,,-12.5,-14.285714,-100,,336.507937,-87.636364,-100,,-13.636364,-89.473684,780,-48.863636,4.444444,25.531915,5.084746,6.451613,100,-93.181818,333.333333,-69.230769,75,-38.095238,38.461538,33.333333,120.833333,-98.113208,1200,-38.461538,-25
Apr,Bus Passengers,,100,95.833333,-100,,,,,,,,146.153846,-100,,,,,,,,,,,,,,,,,
Apr,Buses,,0,0,-100,,,,,,,,200,-100,,,,,,,,,,,,,,,-100,,0
Apr,Pedestrians,,-100,,,-100,,,,,,,,,,,,,,,,,,,,,,,,,
