year,month,crossingType,numberOfCrossings
2000,Aug,Rail Containers Empty,0
2000,Aug,Truck Containers Loaded,346
2000,Aug,Truck Containers Empty,9
2000,Sep,Train Passengers,0
2000,Sep,Rail Containers Empty,0
2000,Sep,Truck Containers Empty,2
2000,Sep,Rail Containers Loaded,0
2000,Sep,Pedestrians,0
2000,Sep,Bus Passengers,0
2000,Sep,Trucks,434
2000,Sep,Trains,0
2000,Sep,Truck Containers Loaded,428
2000,Sep,Personal Vehicles,599
2000,Sep,Buses,0
2000,Sep,Personal Vehicle Passengers,1308
2000,Oct,Trains,0
2000,Oct,Pedestrians,0
2000,Oct,Rail Containers Empty,0
2000,Oct,Truck Containers Empty,52
2000,Oct,Train Passengers,0
2000,Oct,Buses,0
2000,Oct,Personal Vehicle Passengers,1144
2000,Oct,Trucks,559
2000,Oct,Bus Passengers,0
2000,Oct,Truck Containers Loaded,509
2000,Oct,Rail Containers Loaded,0
2000,Oct,Personal Vehicles,545
2000,Nov,Truck Containers Loaded,382
2000,Nov,Trains,0
2000,Nov,Personal Vehicles,338
2000,Nov,Truck Containers Empty,30
2000,Nov,Pedestrians,0
2000,Nov,Rail Containers Empty,0
2000,Nov,Personal Vehicle Passengers,753
2000,Nov,Bus Passengers,0
2000,Nov,Trucks,389
2000,Nov,Train Passengers,0
2000,Nov,Rail Containers Loaded,0
2000,Nov,Buses,0
2000,Dec,Trucks,275
2000,Dec,Personal Vehicles,268
2000,Dec,Personal Vehicle Passengers,708
2000,Dec,Rail Containers Loaded,0
2000,Dec,Bus Passengers,0
2000,Dec,Rail Containers Empty,0
2000,Dec,Truck Containers Empty,7
2000,Dec,Pedestrians,0
2000,Dec,Truck Containers Loaded,263
2000,Dec,Buses,0
2000,Dec,Trains,0
2000,Dec,Train Passengers,0
2001,Jan,Trains,0
2001,Jan,Personal Vehicle Passengers,742
2001,Jan,Personal Vehicles,298
2001,Jan,Trucks,514
2001,Jan,Bus Passengers,39
2001,Jan,Rail Containers Loaded,0
2001,Jan,Buses,1
2001,Jan,Train Passengers,0
2001,Jan,Pedestrians,0
2001,Jan,Rail Containers Empty,0
2001,Jan,Truck Containers Loaded,505
2001,Jan,Truck Containers Empty,9
2001,Feb,Trains,0
2001,Feb,Buses,1
2001,Feb,Train Passengers,0
2001,Feb,Personal Vehicles,357
2001,Feb,Bus Passengers,36
2001,Feb,Pedestrians,0
2001,Feb,Truck Containers Empty,14
2001,Feb,Personal Vehicle Passengers,987
2001,Feb,Rail Containers Empty,0
2001,Feb,Trucks,454
2001,Feb,Rail Containers Loaded,0
2001,Feb,Truck Containers Loaded,441
2001,Mar,Train Passengers,0
2001,Mar,Trains,0
2001,Mar,Buses,1
2001,Mar,Personal Vehicles,286
2001,Mar,Pedestrians,0
2001,Mar,Trucks,466
2001,Mar,Rail Containers Empty,0
2001,Mar,Truck Containers Loaded,454
2001,Mar,Bus Passengers,32
2001,Mar,Personal Vehicle Passengers,944
2001,Mar,Rail Containers Loaded,0
2001,Mar,Truck Containers Empty,12
2001,Apr,Trains,0
2001,Apr,Rail Containers Empty,0
2001,Apr,Trucks,500
2001,Apr,Buses,3
2001,Apr,Bus Passengers,118
2001,Apr,Train Passengers,0
2001,Apr,Personal Vehicle Passengers,641
2001,Apr,Truck Containers Loaded,493
2001,Apr,Rail Containers Loaded,0
2001,Apr,Personal Vehicles,274
2001,Apr,Pedestrians,0
2001,Apr,Truck Containers Empty,7
2001,May,Buses,1
2001,May,Truck Containers Loaded,247
2001,May,Rail Containers Loaded,0
2001,May,Trains,0
2001,May,Train Passengers,0
2001,May,Bus Passengers,41
2001,May,Trucks,243
2001,May,Pedestrians,3
