year,month,crossingType,numberOfCrossings
1999,Oct,Train Passengers,0
1999,Oct,Personal Vehicle Passengers,898
1999,Oct,Rail Containers Loaded,0
1999,Oct,Bus Passengers,0
1999,Oct,Buses,0
1999,Oct,Trucks,51
1999,Oct,Pedestrians,0
1999,Oct,Truck Containers Empty,0
1999,Oct,Truck Containers Loaded,0
1999,Nov,Train Passengers,0
1999,Nov,Truck Containers Empty,0
1999,Nov,Trucks,18
1999,Nov,Personal Vehicle Passengers,832
1999,Nov,Pedestrians,0
1999,Nov,Bus Passengers,0
1999,Nov,Buses,0
1999,Nov,Trains,0
1999,Nov,Rail Containers Loaded,0
1999,Nov,Truck Containers Loaded,0
1999,Nov,Personal Vehicles,642
1999,Nov,Rail Containers Empty,0
1999,Dec,Trucks,39
1999,Dec,Truck Containers Empty,0
1999,Dec,Train Passengers,0
1999,Dec,Trains,0
1999,Dec,Buses,0
1999,Dec,Rail Containers Loaded,0
1999,Dec,Pedestrians,0
1999,Dec,Personal Vehicles,538
1999,Dec,Bus Passengers,0
1999,Dec,Truck Containers Loaded,0
1999,Dec,Personal Vehicle Passengers,784
1999,Dec,Rail Containers Empty,0
2000,Jan,Rail Containers Empty,0
2000,Jan,Buses,0
2000,Jan,Train Passengers,0
2000,Jan,Bus Passengers,0
2000,Jan,Truck Containers Empty,0
2000,Jan,Trains,0
2000,Jan,Personal Vehicle Passengers,812
2000,Jan,Rail Containers Loaded,0
2000,Jan,Pedestrians,0
2000,Jan,Trucks,9
2000,Jan,Personal Vehicles,407
2000,Jan,Truck Containers Loaded,0
2000,Feb,Buses,0
2000,Feb,Truck Containers Loaded,207
2000,Feb,Rail Containers Loaded,0
2000,Feb,Truck Containers Empty,22
2000,Feb,Pedestrians,0
2000,Feb,Train Passengers,0
2000,Feb,Rail Containers Empty,0
2000,Feb,Personal Vehicle Passengers,785
2000,Feb,Personal Vehicles,358
2000,Feb,Trucks,49
2000,Feb,Bus Passengers,0
2000,Feb,Trains,0
2000,Mar,Rail Containers Loaded,0
2000,Mar,Buses,1
2000,Mar,Truck Containers Empty,86
2000,Mar,Trains,0
2000,Mar,Rail Containers Empty,0
2000,Mar,Truck Containers Loaded,832
2000,Mar,Pedestrians,0
2000,Mar,Train Passengers,0
2000,Mar,Personal Vehicle Passengers,786
2000,Mar,Trucks,17
2000,Mar,Bus Passengers,1
2000,Mar,Personal Vehicles,413
2000,Apr,Truck Containers Empty,0
2000,Apr,Truck Containers Loaded,0
2000,Apr,Train Passengers,0
2000,Apr,Bus Passengers,6
2000,Apr,Rail Containers Empty,0
2000,Apr,Rail Containers Loaded,0
2000,Apr,Trains,0
2000,Apr,Personal Vehicles,498
2000,Apr,Personal Vehicle Passengers,1032
2000,Apr,Buses,1
2000,Apr,Pedestrians,0
2000,Apr,Trucks,30
2000,May,Truck Containers Empty,0
2000,May,Personal Vehicle Passengers,1278
2000,May,Train Passengers,0
2000,May,Truck Containers Loaded,0
2000,May,Trucks,54
2000,May,Rail Containers Loaded,0
2000,May,Rail Containers Empty,0
2000,May,Pedestrians,0
2000,May,Bus Passengers,0
2000,May,Personal Vehicles,553
2000,May,Buses,0
2000,May,Trains,0
2000,Jun,Personal Vehicles,630
2000,Jun,Buses,0
2000,Jun,Pedestrians,0
2000,Jun,Rail Containers Loaded,0
2000,Jun,Truck Containers Empty,0
2000,Jun,Trains,0
2000,Jun,Rail Containers Empty,0
2000,Jun,Trucks,32
2000,Jun,Truck Containers Loaded,0
2000,Jun,Bus Passengers,0
2000,Jun,Personal Vehicle Passengers,1341
2000,Jun,Train Passengers,0
2000,Jul,Train Passengers,0
2000,Jul,Personal Vehicles,1006
2000,Jul,Pedestrians,0
2000,Jul,Truck Containers Loaded,0
2000,Jul,Trucks,67
2000,Jul,Trains,0
2000,Jul,Rail Containers Empty,0
2000,Jul,Rail Containers Loaded,0
2000,Jul,Buses,0
2000,Jul,Bus Passengers,0
2000,Jul,Personal Vehicle Passengers,2232
2000,Jul,Truck Containers Empty,0
2000,Aug,Personal Vehicle Passengers,1968
2000,Aug,Pedestrians,0
2000,Aug,Rail Containers Empty,0
2000,Aug,Trains,0
2000,Aug,Truck Containers Loaded,0
2000,Aug,Truck Containers Empty,0
2000,Aug,Rail Containers Loaded,0
2000,Aug,Train Passengers,0
2000,Aug,Bus Passengers,0
2000,Aug,Trucks,40
2000,Aug,Personal Vehicles,962
2000,Aug,Buses,0
2000,Sep,Personal Vehicle Passengers,1450
2000,Sep,Personal Vehicles,810
2000,Sep,Trucks,78
2000,Sep,Bus Passengers,0
2000,Sep,Rail Containers Loaded,0
2000,Sep,Rail Containers Empty,0
2000,Sep,Truck Containers Empty,0
2000,Sep,Train Passengers,0
2000,Sep,Trains,0
2000,Sep,Buses,0
2000,Sep,Truck Containers Loaded,0
2000,Sep,Pedestrians,0
2000,Oct,Buses,0
2000,Oct,Bus Passengers,0
2000,Oct,Truck Containers Empty,15
