month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Apr,Pedestrians,,10,-9,-18,7,3,5,0,-4,-6,-4,-1,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Personal Vehicle Passengers,,-2477,1260,715,-1442,-1918,374,-196,687,-303,-1310,-11,497,198,836,32,15,-461,1323,-489,-975,301,-323,511,-3507,-13,1542,17,317,-449
Apr,Personal Vehicles,,-753,383,-243,22,-583,111,-52,218,-169,83,-116,176,58,-14,359,19,-89,594,-193,-146,106,-376,206,-1600,2,682,70,193,-222
Apr,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Total,,-3204,1760,274,-1371,-2460,708,-440,853,-475,-1246,-166,736,201,750,426,6,-550,1931,-710,-1122,629,-837,741,-5146,121,2112,85,606,-792
Apr,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Truck Containers Empty,,-2,-10,0,0,0,6,-2,0,9,1,-14,0,0,0,0,0,0,0,0,0,110,-67,-42,0,58,-45,-4,26,-26
Apr,Truck Containers Loaded,,5,74,-88,19,-3,41,-7,-21,-6,-13,-39,0,0,0,0,0,0,0,0,0,2,-2,,-13,4,-8,3,28,-41
Apr,Trucks,,0,75,-92,23,-15,37,7,-27,0,-5,17,36,-28,-72,35,-28,0,14,-28,-1,110,-69,7,-16,70,-59,-1,42,-54
May,Bus Passengers,,77,-7,-70,205,97,-261,188,-229,0,18,-18,95,-95,0,0,53,-53,0,0,40,-40,,,-13,,,,,
May,Buses,,2,0,-2,4,2,-5,3,-4,0,1,-1,2,-2,0,0,1,-1,0,0,1,-1,,,-1,,,,,
May,Pedestrians,,2,-1,-7,3,6,-17,9,-3,-6,-3,0,0,0,0,0,0,0,0,0,0,0,,,-1,,,,-2,-1
May,Personal Vehicle Passengers,,-283,519,521,-2675,-869,379,-316,876,-267,-754,-713,1011,-25,411,-316,391,519,541,-230,-676,-128,411,-22,-4199,-41,1558,874,183,-668
May,Personal Vehicles,,-86,158,152,-807,-264,115,-93,279,-168,2036,-2079,408,54,126,-68,151,241,322,-67,-233,-8,80,-71,-1919,-27,776,410,53,-255
May,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Total,,-238,812,398,-3272,-983,294,-231,853,-414,1299,-2880,1532,-89,489,-368,568,694,882,-305,-869,-11,398,-53,-6125,-44,2305,1322,512,-1102
May,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Truck Containers Empty,,2,-9,-3,0,0,9,5,-14,8,8,-16,0,0,0,0,0,0,0,0,0,86,-49,-33,5,25,-18,-5,32,72
May,Truck Containers Loaded,,16,88,-96,-1,33,23,-16,-13,-2,-10,-58,0,0,0,0,0,0,0,0,0,6,2,46,0,-15,-5,33,147,-214
May,Trucks,,32,64,-97,-1,12,51,-11,-39,21,3,5,16,-21,-48,16,-28,-12,19,-8,-1,74,-46,12,3,14,-6,7,99,-36
Jun,Bus Passengers,,163,-185,-73,152,38,-38,-100,-52,60,-60,0,0,0,0,0,0,0,0,0,0,16,34,-36,-14,,,-26,,
Jun,Buses,,4,-3,-3,3,5,-5,-1,-2,3,-3,0,0,0,0,0,1,-1,0,0,0,1,1,-1,-1,,,-1,,
Jun,Pedestrians,,1,-10,4,22,4,-4,-3,-12,-14,-8,0,0,0,0,0,0,0,0,0,0,0,,,0,2,-4,,,2
Jun,Personal Vehicle Passengers,,-861,609,533,-2639,-2471,2471,-592,350,129,368,-1598,461,-224,732,351,608,689,178,-212,-24,-34,262,-652,-5305,25,1909,1098,-86,-522
Jun,Personal Vehicles,,-262,185,162,-802,-386,386,-180,-2,-3,173,127,71,17,215,254,231,281,83,121,70,-29,-108,-173,-2466,13,885,497,-54,-178
Jun,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Total,,-943,537,610,-3215,-2772,2892,-990,286,165,606,-1660,553,-214,871,710,760,939,245,-72,34,141,137,-852,-7807,150,2673,1672,-168,-470
Jun,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Truck Containers Empty,,2,-23,0,0,0,53,-53,0,13,-5,-8,0,0,0,0,0,0,0,0,0,56,-19,-31,9,38,-43,26,-14,154
Jun,Truck Containers Loaded,,10,-8,-6,23,20,47,-65,2,-13,70,-128,0,0,0,0,0,0,0,0,0,51,-9,27,-20,24,-35,26,9,-50
