month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
May,Total Vehicles,,75,-22,-73,230,175,-464,34,-68,-25,20,16,-62,-92,100,31,148,-90,22,-173,1,166,106,-77,-107,2,9,-3,122,-120
May,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Truck Containers Empty,,8,8,-34,19,-2,-28,36,-15,6,15,-12,11,-30,17,15,102,-88,18,-84,0,57,26,-48,-9,25,-8,-10,3,12
May,Truck Containers Loaded,,38,-36,5,97,81,-201,-14,-18,-18,-3,21,-40,-17,11,-1,-3,-16,40,-70,0,105,29,9,-43,-25,12,11,106,-204
May,Trucks,,32,2,-47,110,96,-228,22,-34,-12,15,7,-30,-46,76,17,47,16,-36,-19,0,0,54,-38,-53,2,5,-4,13,72
Jun,Bus Passengers,,-166,507,-718,-126,122,-341,229,-190,-159,-486,618,-227,-123,669,-185,227,-1541,1222,100,143,163,-1364,315,-579,,,,-115,-69
Jun,Buses,,-8,39,-33,0,11,-10,18,-5,-13,-44,13,-5,30,11,-13,-5,13,-65,33,6,4,-33,5,-15,,,,-3,-2
Jun,Pedestrians,,-114,-65,-20,100,42,-83,21,-42,-29,-1,-5,-3,0,10,-10,0,0,11,5,-12,2,-6,,-72,,,,1405,-1415
Jun,Personal Vehicle Passengers,,5932,-963,5835,8112,-13023,1725,735,-8955,-2037,639,7754,-6479,-13054,2968,-1576,5210,674,-2603,1543,1495,701,1076,-369,-32515,350,13223,10299,7933,-13585
Jun,Personal Vehicles,,782,-321,1898,950,-2540,575,245,-2985,-679,213,636,-211,-915,1414,-1111,2446,-186,-780,-1475,-1793,-716,4692,-47,-13460,149,5855,4121,2893,-5302
Jun,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Jun,Total People,,6434,-842,6995,9036,-15399,1876,1230,-12172,-2904,365,9003,-6920,-14092,5061,-2882,7883,-1053,-2150,173,-167,150,4398,-29,-46626,499,19078,14614,12116,-20371
Jun,Total Vehicles,,-161,276,-168,104,-85,-219,123,2,-130,-63,166,-267,10,162,-25,164,-8,-185,-66,16,146,-43,49,-98,2,-14,92,32,253
Jun,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
