month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Dec,Buses,,-5,7,-9,-1,0,-1,1,-1,1,0,3,-3,-1,2,0,0,0,-2,0,1,-1,,-1,,,,,-1,-1
Dec,Pedestrians,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,-11,7,-2,-38,82,-54,30,0,-67
Dec,Personal Vehicle Passengers,,1298,-439,-505,-2106,1032,-252,-482,73,1107,-591,458,-752,112,-756,494,171,-43,147,-512,-105,136,-101,182,-3571,1369,1264,906,-209,-3542
Dec,Personal Vehicles,,435,-233,-106,-414,221,-98,-193,79,-174,269,199,-464,159,39,276,144,-74,92,-124,-283,121,-11,88,-1685,712,497,396,-82,-1679
Dec,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Total,,1384,335,-667,-2365,938,-68,-507,306,-466,-23,1141,-1593,-133,-1241,1992,1021,-1336,1485,-1926,-782,1201,362,1149,-6649,2851,794,2163,-533,-7926
Dec,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
Dec,Truck Containers Empty,,-20,22,17,-4,91,-88,16,-10,-52,55,80,-11,-28,-56,258,269,-472,341,-138,-184,57,16,32,179,-154,-111,163,-42,-272
Dec,Truck Containers Loaded,,-412,730,39,156,-391,354,69,-21,-1056,376,345,-134,-184,-523,638,104,-620,792,-689,-70,735,162,537,-922,540,-389,494,-127,-1336
Dec,Trucks,,170,24,184,10,-3,18,72,196,-319,-153,-13,-147,-156,-6,334,329,-103,146,-479,-232,218,276,325,-612,302,-413,152,-89,-992
