month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Mar,Truck Containers Loaded,,0,0,0,832,-763,-43,-1,-2,33,-29,-18,6,-5,-1,22,68,66,-124,49,-90,47,-9,-35,-3,,-14,0,2,14
Mar,Trucks,,8,-26,0,17,56,-31,-17,11,41,-50,-2,-25,23,-9,26,69,61,-124,38,-76,51,-20,-12,56,-33,-49,16,8,11
Apr,Bus Passengers,,0,0,0,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Buses,,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Pedestrians,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Personal Vehicle Passengers,,-553,-1238,0,1032,-177,-411,397,-46,-795,775,-91,-684,658,68,104,65,16,91,-128,-128,-97,-42,160,-709,49,385,122,100,-214
Apr,Personal Vehicles,,-253,-558,0,498,-82,106,-76,12,-27,-19,-70,88,-101,34,103,23,46,-535,526,-19,17,-172,90,-398,33,173,70,79,-128
Apr,Rail Containers Empty,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Rail Containers Loaded,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Total,,-811,-1824,0,1567,-245,-203,272,57,-967,770,-147,-625,552,153,182,155,263,-631,312,-200,46,-219,191,-1016,76,409,186,323,-395
Apr,Train Passengers,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Trains,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Apr,Truck Containers Empty,,0,0,0,0,0,15,-15,15,-15,12,-4,20,-23,1,1,0,2,0,-4,-5,22,-3,-3,45,-19,-40,0,37,-18
Apr,Truck Containers Loaded,,0,0,0,0,5,57,-10,35,-87,26,5,-10,-4,23,-12,35,97,-95,-36,-29,62,1,-35,-3,21,-42,-4,,-9
Apr,Trucks,,-5,-28,0,30,16,30,-24,41,-43,-24,13,-39,22,27,-14,32,102,-92,-46,-19,42,-3,-21,49,-8,-67,-2,64,-26
May,Bus Passengers,,0,0,0,0,13,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Buses,,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
May,Pedestrians,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,,,,,,,,
May,Personal Vehicle Passengers,,-396,-1461,0,1278,311,-201,-158,-333,-34,3,-18,-848,758,-53,194,66,111,175,-199,-127,-88,34,-80,-698,18,343,378,-19,-157
May,Personal Vehicles,,-146,-840,0,553,257,-91,-88,-128,-49,18,-48,13,-58,57,94,36,353,-222,-65,18,-78,-62,-42,-397,12,172,190,-18,-69
