month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Mar,Personal Vehicles,,-5.956679,-100,,,28.329298,-22.45283,-4.379562,-19.083969,-1.257862,0.636943,21.835443,-8.571429,-27.272727,16.015625,11.447811,22.356495,5.185185,18.779343,-14.229249,6.221198,10.629067,-35.882353,-0.611621,-43.076923,-70.27027,176.363636,46.710526,32.286996,-3.728814
Mar,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Total,,-15.660592,-100,,,-22.097378,-22.65625,-16.317016,-5.47818,-1.277014,-4.477612,-5.3125,-58.19582,114.473684,12.515337,6.870229,34.183673,21.825095,-8.739076,-6.634747,-10.549451,1.474201,-16.949153,-10.884354,-28.898582,-62.883436,64.049587,68.010076,39.58021,-2.470462
Mar,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar,Truck Containers Empty,,,,,,-96.511628,433.333333,-100,,69.230769,-77.272727,240,-23.529412,7.692308,-78.571429,200,0,-55.555556,-50,100,-100,,-42.424242,26.315789,241.666667,-51.219512,-100,,53.333333,-4.347826
Mar,Truck Containers Loaded,,,,,,-91.706731,-62.318841,-3.846154,-8,143.478261,-51.785714,-66.666667,66.666667,-33.333333,-10,244.444444,219.354839,66.666667,-75.151515,119.512195,-100,,-19.148936,-92.105263,-100,,-87.5,0,100,350
Mar,Trucks,,44.444444,-100,,,329.411765,-42.465753,-40.47619,44,113.888889,-64.935065,-7.407407,-100,,-39.130435,185.714286,172.5,55.963303,-72.941176,82.608696,-90.47619,637.5,-33.898305,-30.769231,207.407407,-39.759036,-98,1600,47.058824,44
Apr,Bus Passengers,,,,,,-100,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Buses,,,,,,-100,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Pedestrians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Personal Vehicle Passengers,,-30.876605,-100,,,-17.151163,-48.070175,89.414414,-5.469679,-100,,-11.741935,-100,,10.334347,14.325069,7.831325,1.787709,9.989023,-12.774451,-14.645309,-13.002681,-6.471495,26.359143,-92.43807,84.482759,359.813084,24.796748,16.286645,-29.971989
Apr,Personal Vehicles,,-31.196054,-100,,,-16.465863,25.480769,-14.559387,2.690583,-5.895197,-4.408353,-16.990291,25.730994,-23.488372,10.334347,28.374656,4.935622,9.406953,-100,,-3.612167,3.353057,-32.824427,25.568182,-90.045249,75,224.675325,28,24.6875,-32.080201
Apr,Rail Containers Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Rail Containers Loaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Total,,-30.777989,-100,,,-15.634971,-15.355522,24.307417,4.097771,-66.781768,160.08316,-11.7506,-56.612319,115.240084,14.839961,15.371622,11.346999,17.291256,-35.369955,27.059844,-13.651877,3.636364,-16.704805,17.490842,-79.1894,28.464419,119.241983,24.734043,34.434968,-31.324346
Apr,Train Passengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr,Truck Containers Empty,,,,,,,,-100,,-100,,-33.333333,250,-82.142857,20,16.666667,0,28.571429,0,-44.444444,-100,,-13.636364,-15.789474,281.25,-31.147541,-95.238095,0,1850,-46.153846
Apr,Truck Containers Loaded,,,,,,,1140,-16.129032,67.307692,-100,,19.230769,-32.258065,-19.047619,135.294118,-30,125,153.968254,-59.375,-55.384615,-100,,1.612903,-55.555556,-10.714286,84,-91.304348,-100,,-20.930233
