year,month,crossingType,numberOfCrossings
2006,Sep,Rail Containers Empty,0
2006,Sep,Personal Vehicle Passengers,3312
2006,Sep,Rail Containers Loaded,0
2006,Oct,Trains,0
2006,Oct,Buses,1
2006,Oct,Bus Passengers,9
2006,Oct,Train Passengers,0
2006,Oct,Truck Containers Loaded,170
2006,Oct,Rail Containers Loaded,0
2006,Oct,Personal Vehicle Passengers,1954
2006,Oct,Trucks,185
2006,Oct,Pedestrians,0
2006,Oct,Rail Containers Empty,0
2006,Oct,Truck Containers Empty,16
2006,Oct,Personal Vehicles,977
2006,Nov,Rail Containers Loaded,0
2006,Nov,Truck Containers Empty,14
2006,Nov,Rail Containers Empty,0
2006,Nov,Train Passengers,0
2006,Nov,Bus Passengers,0
2006,Nov,Personal Vehicles,855
2006,Nov,Pedestrians,0
2006,Nov,Personal Vehicle Passengers,1720
2006,Nov,Trucks,241
2006,Nov,Trains,0
2006,Nov,Truck Containers Loaded,234
2006,Nov,Buses,0
2006,Dec,Buses,0
2006,Dec,Truck Containers Empty,13
2006,Dec,Trucks,180
2006,Dec,Bus Passengers,0
2006,Dec,Pedestrians,0
2006,Dec,Rail Containers Loaded,0
2006,Dec,Truck Containers Loaded,167
2006,Dec,Personal Vehicle Passengers,1442
2006,Dec,Trains,0
2006,Dec,Personal Vehicles,721
2006,Dec,Train Passengers,0
2006,Dec,Rail Containers Empty,0
2007,Jan,Buses,0
2007,Jan,Personal Vehicles,784
2007,Jan,Rail Containers Loaded,0
2007,Jan,Pedestrians,0
2007,Jan,Bus Passengers,0
2007,Jan,Personal Vehicle Passengers,1551
2007,Jan,Truck Containers Empty,16
2007,Jan,Trucks,241
2007,Jan,Truck Containers Loaded,225
2007,Jan,Rail Containers Empty,0
2007,Jan,Trains,0
2007,Jan,Train Passengers,0
2007,Feb,Train Passengers,0
2007,Feb,Personal Vehicles,666
2007,Feb,Truck Containers Empty,18
2007,Feb,Bus Passengers,75
2007,Feb,Trains,0
2007,Feb,Rail Containers Loaded,0
2007,Feb,Trucks,182
2007,Feb,Truck Containers Loaded,164
2007,Feb,Pedestrians,0
2007,Feb,Buses,2
2007,Feb,Personal Vehicle Passengers,1332
2007,Feb,Rail Containers Empty,0
2007,Mar,Buses,0
2007,Mar,Pedestrians,0
2007,Mar,Trains,0
2007,Mar,Rail Containers Loaded,0
2007,Mar,Personal Vehicles,1039
2007,Mar,Bus Passengers,0
2007,Mar,Truck Containers Empty,42
2007,Mar,Rail Containers Empty,0
2007,Mar,Personal Vehicle Passengers,2078
2007,Mar,Trucks,311
2007,Mar,Truck Containers Loaded,265
2007,Mar,Train Passengers,0
2007,Apr,Truck Containers Empty,43
2007,Apr,Personal Vehicles,1133
2007,Apr,Truck Containers Loaded,252
2007,Apr,Trains,0
2007,Apr,Personal Vehicle Passengers,2266
2007,Apr,Trucks,295
2007,Apr,Rail Containers Loaded,0
2007,Apr,Rail Containers Empty,0
2007,Apr,Bus Passengers,83
2007,Apr,Pedestrians,0
2007,Apr,Train Passengers,0
2007,Apr,Buses,2
2007,May,Trains,0
2007,May,Personal Vehicle Passengers,2566
2007,May,Buses,0
2007,May,Rail Containers Loaded,0
2007,May,Truck Containers Empty,29
2007,May,Trucks,210
2007,May,Rail Containers Empty,0
2007,May,Train Passengers,0
2007,May,Truck Containers Loaded,154
2007,May,Bus Passengers,0
2007,May,Pedestrians,0
2007,May,Personal Vehicles,1283
2007,Jun,Trains,0
2007,Jun,Bus Passengers,71
2007,Jun,Truck Containers Loaded,156
2007,Jun,Trucks,208
2007,Jun,Rail Containers Loaded,0
2007,Jun,Personal Vehicles,1631
2007,Jun,Train Passengers,0
2007,Jun,Rail Containers Empty,0
2007,Jun,Truck Containers Empty,52
2007,Jun,Pedestrians,0
2007,Jun,Buses,2
2007,Jun,Personal Vehicle Passengers,3276
2007,Jul,Bus Passengers,17
2007,Jul,Personal Vehicles,2470
2007,Jul,Personal Vehicle Passengers,4940
2007,Jul,Truck Containers Loaded,298
2007,Jul,Pedestrians,2
2007,Jul,Rail Containers Loaded,0
2007,Jul,Truck Containers Empty,23
2007,Jul,Trucks,310
2007,Jul,Train Passengers,0
2007,Jul,Rail Containers Empty,0
2007,Jul,Trains,0
2007,Jul,Buses,1
2007,Aug,Trains,0
2007,Aug,Personal Vehicle Passengers,4816
2007,Aug,Personal Vehicles,2408
2007,Aug,Truck Containers Loaded,63
2007,Aug,Train Passengers,0
2007,Aug,Pedestrians,0
2007,Aug,Trucks,96
2007,Aug,Rail Containers Loaded,0
2007,Aug,Buses,3
2007,Aug,Rail Containers Empty,0
2007,Aug,Truck Containers Empty,31
2007,Aug,Bus Passengers,109
2007,Sep,Personal Vehicles,1983
2007,Sep,Train Passengers,0
2007,Sep,Truck Containers Empty,20
2007,Sep,Bus Passengers,22
2007,Sep,Trains,0
2007,Sep,Buses,1
2007,Sep,Pedestrians,0
2007,Sep,Rail Containers Loaded,0
2007,Sep,Truck Containers Loaded,212
2007,Sep,Rail Containers Empty,0
2007,Sep,Trucks,232
2007,Sep,Personal Vehicle Passengers,3966
2007,Oct,Rail Containers Empty,0
2007,Oct,Personal Vehicle Passengers,3374
2007,Oct,Truck Containers Loaded,221
2007,Oct,Personal Vehicles,1687
2007,Oct,Rail Containers Loaded,0
2007,Oct,Trains,0
2007,Oct,Train Passengers,0
2007,Oct,Trucks,250
2007,Oct,Bus Passengers,0
2007,Oct,Truck Containers Empty,29
2007,Oct,Buses,0
2007,Oct,Pedestrians,0
2007,Nov,Buses,0
2007,Nov,Train Passengers,0
2007,Nov,Personal Vehicles,1462
2007,Nov,Personal Vehicle Passengers,2924
2007,Nov,Pedestrians,0
2007,Nov,Trains,0
2007,Nov,Truck Containers Empty,15
2007,Nov,Trucks,152
2007,Nov,Rail Containers Empty,0
2007,Nov,Truck Containers Loaded,137
2007,Nov,Bus Passengers,0
2007,Nov,Rail Containers Loaded,0
2007,Dec,Personal Vehicle Passengers,2102
2007,Dec,Truck Containers Empty,14
2007,Dec,Rail Containers Loaded,0
2007,Dec,Pedestrians,0
2007,Dec,Train Passengers,0
2007,Dec,Trains,0
2007,Dec,Rail Containers Empty,0
2007,Dec,Trucks,184
2007,Dec,Buses,0
2007,Dec,Truck Containers Loaded,170
2007,Dec,Personal Vehicles,1051
2007,Dec,Bus Passengers,0
2008,Jan,Buses,0
2008,Jan,Rail Containers Loaded,0
2008,Jan,Truck Containers Empty,34
2008,Jan,Pedestrians,0
2008,Jan,Bus Passengers,0
2008,Jan,Trains,0
2008,Jan,Rail Containers Empty,0
2008,Jan,Trucks,229
2008,Jan,Personal Vehicles,938
2008,Jan,Train Passengers,0
2008,Jan,Truck Containers Loaded,195
2008,Jan,Personal Vehicle Passengers,1876
2008,Feb,Trucks,224
2008,Feb,Truck Containers Loaded,198
2008,Feb,Buses,0
2008,Feb,Trains,0
2008,Feb,Truck Containers Empty,34
2008,Feb,Personal Vehicle Passengers,1884
2008,Feb,Pedestrians,0
2008,Feb,Rail Containers Empty,0
2008,Feb,Bus Passengers,0
2008,Feb,Train Passengers,0
