year,month,crossingType,numberOfCrossings
2001,Aug,Truck Containers Loaded,245
2001,Aug,Truck Containers Empty,19
2001,Aug,Train Passengers,0
2001,Aug,Rail Containers Loaded,0
2001,Aug,Pedestrians,212
2001,Aug,Personal Vehicle Passengers,85332
2001,Aug,Trains,0
2001,Aug,Trucks,282
2001,Aug,Personal Vehicles,28444
2001,Aug,Buses,93
2001,Sep,Train Passengers,0
2001,Sep,Pedestrians,464
2001,Sep,Rail Containers Loaded,0
2001,Sep,Truck Containers Empty,22
2001,Sep,Trains,0
2001,Sep,Personal Vehicle Passengers,53952
2001,Sep,Personal Vehicles,17984
2001,Sep,Truck Containers Loaded,168
2001,Sep,Buses,49
2001,Sep,Bus Passengers,1294
2001,Sep,Rail Containers Empty,0
2001,Sep,Trucks,193
2001,Oct,Bus Passengers,23
2001,Oct,Buses,1
2001,Oct,Train Passengers,0
2001,Oct,Personal Vehicle Passengers,29700
2001,Oct,Pedestrians,26
2001,Oct,Rail Containers Empty,0
2001,Oct,Personal Vehicles,9900
2001,Oct,Trains,0
2001,Oct,Truck Containers Empty,41
2001,Oct,Truck Containers Loaded,246
2001,Oct,Rail Containers Loaded,0
2001,Oct,Trucks,291
2001,Nov,Trains,0
2001,Nov,Trucks,161
2001,Nov,Bus Passengers,24
2001,Nov,Personal Vehicles,3772
2001,Nov,Personal Vehicle Passengers,11316
2001,Nov,Rail Containers Loaded,0
2001,Nov,Truck Containers Loaded,148
2001,Nov,Pedestrians,30
2001,Nov,Buses,1
2001,Nov,Rail Containers Empty,0
2001,Nov,Train Passengers,0
2001,Nov,Truck Containers Empty,17
2001,Dec,Rail Containers Empty,0
2001,Dec,Pedestrians,28
2001,Dec,Train Passengers,0
2001,Dec,Truck Containers Loaded,120
2001,Dec,Personal Vehicle Passengers,10386
2001,Dec,Rail Containers Loaded,0
2001,Dec,Personal Vehicles,3462
2001,Dec,Trains,0
2001,Dec,Truck Containers Empty,15
2001,Dec,Buses,1
2001,Dec,Bus Passengers,55
2001,Dec,Trucks,131
2002,Jan,Pedestrians,23
2002,Jan,Rail Containers Empty,0
2002,Jan,Trains,0
2002,Jan,Trucks,131
2002,Jan,Train Passengers,0
2002,Jan,Truck Containers Loaded,126
2002,Jan,Rail Containers Loaded,0
2002,Jan,Truck Containers Empty,10
2002,Jan,Personal Vehicle Passengers,8310
2002,Jan,Personal Vehicles,2770
2002,Jan,Buses,0
2002,Jan,Bus Passengers,0
2002,Feb,Bus Passengers,0
2002,Feb,Rail Containers Loaded,0
2002,Feb,Personal Vehicles,2632
2002,Feb,Personal Vehicle Passengers,7896
2002,Feb,Train Passengers,0
2002,Feb,Rail Containers Empty,0
2002,Feb,Truck Containers Empty,18
2002,Feb,Pedestrians,33
2002,Feb,Buses,0
2002,Feb,Trucks,117
2002,Feb,Truck Containers Loaded,99
2002,Feb,Trains,0
2002,Mar,Train Passengers,0
2002,Mar,Trucks,112
2002,Mar,Truck Containers Loaded,106
2002,Mar,Trains,0
2002,Mar,Truck Containers Empty,6
2002,Mar,Rail Containers Empty,0
2002,Mar,Rail Containers Loaded,0
2002,Mar,Personal Vehicle Passengers,8205
2002,Mar,Pedestrians,22
2002,Mar,Bus Passengers,54
2002,Mar,Buses,1
2002,Mar,Personal Vehicles,2735
2002,Apr,Trucks,128
2002,Apr,Bus Passengers,142
2002,Apr,Personal Vehicles,3425
2002,Apr,Rail Containers Empty,0
2002,Apr,Personal Vehicle Passengers,10275
2002,Apr,Trains,0
2002,Apr,Train Passengers,0
2002,Apr,Truck Containers Loaded,115
2002,Apr,Pedestrians,19
2002,Apr,Rail Containers Loaded,0
2002,Apr,Buses,4
2002,Apr,Truck Containers Empty,15
2002,May,Rail Containers Empty,0
2002,May,Pedestrians,102
2002,May,Personal Vehicle Passengers,18804
2002,May,Trucks,139
2002,May,Bus Passengers,548
2002,May,Personal Vehicles,6268
2002,May,Trains,0
2002,May,Rail Containers Loaded,0
2002,May,Train Passengers,0
2002,May,Buses,25
2002,May,Truck Containers Empty,9
2002,May,Truck Containers Loaded,128
2002,Jun,Trains,0
2002,Jun,Buses,65
2002,Jun,Train Passengers,0
2002,Jun,Trucks,125
2002,Jun,Pedestrians,59
2002,Jun,Bus Passengers,1168
2002,Jun,Personal Vehicles,15151
2002,Jun,Truck Containers Empty,22
2002,Jun,Truck Containers Loaded,100
2002,Jun,Personal Vehicle Passengers,45453
2002,Jun,Rail Containers Empty,0
2002,Jun,Rail Containers Loaded,0
2002,Jul,Personal Vehicles,26359
2002,Jul,Truck Containers Loaded,142
2002,Jul,Personal Vehicle Passengers,79077
2002,Jul,Trains,0
2002,Jul,Bus Passengers,1614
2002,Jul,Buses,70
2002,Jul,Truck Containers Empty,27
2002,Jul,Train Passengers,0
2002,Jul,Trucks,176
2002,Jul,Pedestrians,642
2002,Jul,Rail Containers Loaded,0
2002,Jul,Rail Containers Empty,0
2002,Aug,Pedestrians,184
2002,Aug,Rail Containers Loaded,0
2002,Aug,Buses,84
2002,Aug,Trucks,279
2002,Aug,Trains,0
2002,Aug,Truck Containers Empty,70
2002,Aug,Personal Vehicles,27650
2002,Aug,Bus Passengers,1826
2002,Aug,Train Passengers,0
2002,Aug,Rail Containers Empty,0
2002,Aug,Truck Containers Loaded,267
2002,Aug,Personal Vehicle Passengers,82950
2002,Sep,Truck Containers Empty,19
2002,Sep,Truck Containers Loaded,157
2002,Sep,Bus Passengers,730
2002,Sep,Pedestrians,43
2002,Sep,Personal Vehicle Passengers,46899
2002,Sep,Personal Vehicles,15633
2002,Sep,Trucks,181
2002,Sep,Rail Containers Loaded,0
2002,Sep,Train Passengers,0
2002,Sep,Rail Containers Empty,0
2002,Sep,Trains,0
2002,Sep,Buses,39
2002,Oct,Pedestrians,41
2002,Oct,Truck Containers Empty,19
2002,Oct,Personal Vehicles,6016
2002,Oct,Trains,0
2002,Oct,Train Passengers,0
2002,Oct,Rail Containers Loaded,0
2002,Oct,Bus Passengers,71
2002,Oct,Rail Containers Empty,0
2002,Oct,Buses,3
2002,Oct,Personal Vehicle Passengers,18048
2002,Oct,Truck Containers Loaded,122
2002,Oct,Trucks,138
2002,Nov,Bus Passengers,87
2002,Nov,Pedestrians,61
2002,Nov,Buses,3
2002,Nov,Trucks,184
2002,Nov,Truck Containers Loaded,158
2002,Nov,Train Passengers,0
2002,Nov,Rail Containers Loaded,0
2002,Nov,Rail Containers Empty,0
2002,Nov,Truck Containers Empty,26
2002,Nov,Trains,0
2002,Nov,Personal Vehicles,4057
2002,Nov,Personal Vehicle Passengers,12171
2002,Dec,Bus Passengers,48
2002,Dec,Trains,0
2002,Dec,Train Passengers,0
2002,Dec,Personal Vehicles,4308
2002,Dec,Buses,1
2002,Dec,Truck Containers Loaded,129
2002,Dec,Rail Containers Empty,0
2002,Dec,Trucks,145
2002,Dec,Rail Containers Loaded,0
2002,Dec,Personal Vehicle Passengers,12924
2002,Dec,Truck Containers Empty,15
2002,Dec,Pedestrians,58
2003,Jan,Rail Containers Loaded,0
2003,Jan,Bus Passengers,54
2003,Jan,Personal Vehicles,3784
2003,Jan,Truck Containers Empty,24
2003,Jan,Truck Containers Loaded,152
2003,Jan,Personal Vehicle Passengers,11352
2003,Jan,Pedestrians,37
2003,Jan,Trains,0
2003,Jan,Train Passengers,0
2003,Jan,Rail Containers Empty,0
2003,Jan,Trucks,176
2003,Jan,Buses,1
2003,Feb,Trucks,105
2003,Feb,Buses,0
2003,Feb,Rail Containers Loaded,0
2003,Feb,Bus Passengers,0
2003,Feb,Pedestrians,25
2003,Feb,Trains,0
2003,Feb,Truck Containers Empty,18
2003,Feb,Rail Containers Empty,0
2003,Feb,Personal Vehicles,3509
2003,Feb,Train Passengers,0
2003,Feb,Personal Vehicle Passengers,10527
2003,Feb,Truck Containers Loaded,87
2003,Mar,Rail Containers Loaded,0
2003,Mar,Pedestrians,78
2003,Mar,Trucks,118
2003,Mar,Bus Passengers,93
2003,Mar,Personal Vehicles,3693
2003,Mar,Truck Containers Empty,31
2003,Mar,Train Passengers,0
2003,Mar,Buses,2
2003,Mar,Trains,0
2003,Mar,Personal Vehicle Passengers,11079
2003,Mar,Rail Containers Empty,0
2003,Mar,Truck Containers Loaded,87
2003,Apr,Bus Passengers,88
2003,Apr,Rail Containers Loaded,0
2003,Apr,Rail Containers Empty,0
2003,Apr,Train Passengers,0
2003,Apr,Trains,0
2003,Apr,Personal Vehicle Passengers,13701
2003,Apr,Personal Vehicles,4567
2003,Apr,Truck Containers Empty,30
2003,Apr,Truck Containers Loaded,100
2003,Apr,Pedestrians,37
2003,Apr,Trucks,133
2003,Apr,Buses,3
2003,May,Rail Containers Loaded,0
2003,May,Rail Containers Empty,0
2003,May,Buses,15
2003,May,Truck Containers Empty,45
2003,May,Personal Vehicle Passengers,21939
2003,May,Train Passengers,0
2003,May,Bus Passengers,308
2003,May,Pedestrians,81
2003,May,Personal Vehicles,7313
2003,May,Truck Containers Loaded,114
2003,May,Trains,0
2003,May,Trucks,161
2003,Jun,Trains,0
2003,Jun,Truck Containers Loaded,138
2003,Jun,Pedestrians,80
2003,Jun,Personal Vehicle Passengers,46188
2003,Jun,Train Passengers,0
2003,Jun,Truck Containers Empty,38
2003,Jun,Personal Vehicles,15396
2003,Jun,Buses,83
2003,Jun,Rail Containers Empty,0
2003,Jun,Trucks,176
2003,Jun,Rail Containers Loaded,0
2003,Jun,Bus Passengers,1397
2003,Jul,Rail Containers Empty,0
2003,Jul,Rail Containers Loaded,0
2003,Jul,Personal Vehicles,25734
2003,Jul,Truck Containers Empty,35
2003,Jul,Pedestrians,134
2003,Jul,Bus Passengers,2744
2003,Jul,Buses,137
2003,Jul,Trucks,216
2003,Jul,Trains,0
2003,Jul,Personal Vehicle Passengers,77202
2003,Jul,Truck Containers Loaded,177
2003,Jul,Train Passengers,0
2003,Aug,Bus Passengers,1702
2003,Aug,Personal Vehicles,22985
2003,Aug,Personal Vehicle Passengers,68955
2003,Aug,Truck Containers Empty,30
2003,Aug,Pedestrians,0
2003,Aug,Train Passengers,0
2003,Aug,Trucks,217
2003,Aug,Rail Containers Loaded,0
2003,Aug,Buses,106
2003,Aug,Rail Containers Empty,0
2003,Aug,Trains,0
2003,Aug,Truck Containers Loaded,183
2003,Sep,Bus Passengers,1195
2003,Sep,Rail Containers Empty,0
2003,Sep,Personal Vehicle Passengers,35196
2003,Sep,Buses,65
2003,Sep,Trucks,241
2003,Sep,Train Passengers,0
2003,Sep,Trains,0
2003,Sep,Pedestrians,101
2003,Sep,Personal Vehicles,11732
2003,Sep,Truck Containers Empty,24
2003,Sep,Truck Containers Loaded,222
2003,Sep,Rail Containers Loaded,0
2003,Oct,Rail Containers Empty,0
2003,Oct,Trucks,157
2003,Oct,Truck Containers Empty,11
2003,Oct,Personal Vehicles,5889
2003,Oct,Bus Passengers,61
2003,Oct,Pedestrians,36
2003,Oct,Buses,6
2003,Oct,Trains,0
2003,Oct,Personal Vehicle Passengers,17667
2003,Oct,Train Passengers,0
2003,Oct,Truck Containers Loaded,147
2003,Oct,Rail Containers Loaded,0
2003,Nov,Truck Containers Loaded,93
2003,Nov,Personal Vehicles,2748
2003,Nov,Rail Containers Loaded,0
2003,Nov,Train Passengers,0
2003,Nov,Trucks,107
2003,Nov,Buses,0
2003,Nov,Pedestrians,44
2003,Nov,Trains,0
2003,Nov,Bus Passengers,0
2003,Nov,Rail Containers Empty,0
2003,Nov,Truck Containers Empty,14
2003,Nov,Personal Vehicle Passengers,8244
2003,Dec,Rail Containers Empty,0
2003,Dec,Personal Vehicle Passengers,11229
2003,Dec,Buses,1
2003,Dec,Rail Containers Loaded,0
2003,Dec,Trucks,187
2003,Dec,Bus Passengers,5
2003,Dec,Train Passengers,0
2003,Dec,Truck Containers Loaded,173
2003,Dec,Pedestrians,42
2003,Dec,Trains,0
2003,Dec,Truck Containers Empty,14
2003,Dec,Personal Vehicles,3743
2004,Jan,Buses,1
2004,Jan,Pedestrians,46
2004,Jan,Trains,0
2004,Jan,Personal Vehicles,2553
2004,Jan,Bus Passengers,24
2004,Jan,Train Passengers,0
2004,Jan,Personal Vehicle Passengers,7659
2004,Jan,Rail Containers Empty,0
2004,Jan,Trucks,150
2004,Jan,Truck Containers Empty,8
2004,Jan,Truck Containers Loaded,143
2004,Jan,Rail Containers Loaded,0
2004,Feb,Trucks,104
2004,Feb,Personal Vehicle Passengers,9345
2004,Feb,Truck Containers Empty,17
2004,Feb,Truck Containers Loaded,90
2004,Feb,Rail Containers Empty,0
2004,Feb,Personal Vehicles,3115
2004,Feb,Trains,0
2004,Feb,Train Passengers,0
2004,Feb,Buses,0
2004,Feb,Bus Passengers,0
2004,Feb,Pedestrians,26
2004,Feb,Rail Containers Loaded,0
2004,Mar,Trucks,144
2004,Mar,Rail Containers Loaded,0
2004,Mar,Bus Passengers,115
2004,Mar,Trains,0
2004,Mar,Truck Containers Loaded,112
2004,Mar,Rail Containers Empty,0
2004,Mar,Personal Vehicle Passengers,9879
2004,Mar,Personal Vehicles,3293
2004,Mar,Buses,3
2004,Mar,Truck Containers Empty,27
2004,Mar,Pedestrians,46
2004,Mar,Train Passengers,0
2004,Apr,Personal Vehicle Passengers,12744
2004,Apr,Rail Containers Empty,0
2004,Apr,Trains,0
2004,Apr,Personal Vehicles,4248
2004,Apr,Bus Passengers,0
2004,Apr,Trucks,137
2004,Apr,Truck Containers Empty,17
2004,Apr,Pedestrians,44
2004,Apr,Rail Containers Loaded,0
2004,Apr,Truck Containers Loaded,120
2004,Apr,Buses,0
2004,Apr,Train Passengers,0
2004,May,Train Passengers,0
2004,May,Trains,0
2004,May,Personal Vehicle Passengers,17037
2004,May,Trucks,127
2004,May,Rail Containers Empty,0
2004,May,Bus Passengers,150
2004,May,Truck Containers Empty,30
2004,May,Personal Vehicles,5679
2004,May,Buses,14
2004,May,Rail Containers Loaded,0
2004,May,Truck Containers Loaded,96
2004,May,Pedestrians,52
2004,Jun,Bus Passengers,1207
2004,Jun,Trains,0
2004,Jun,Truck Containers Empty,27
2004,Jun,Train Passengers,0
2004,Jun,Buses,78
2004,Jun,Rail Containers Loaded,0
2004,Jun,Pedestrians,38
2004,Jun,Personal Vehicle Passengers,37233
2004,Jun,Trucks,184
2004,Jun,Truck Containers Loaded,148
2004,Jun,Personal Vehicles,12411
2004,Jun,Rail Containers Empty,0
2004,Jul,Buses,116
2004,Jul,Bus Passengers,2623
2004,Jul,Trains,0
2004,Jul,Rail Containers Loaded,0
2004,Jul,Personal Vehicles,24542
2004,Jul,Personal Vehicle Passengers,73626
2004,Jul,Truck Containers Loaded,153
2004,Jul,Train Passengers,0
2004,Jul,Rail Containers Empty,0
2004,Jul,Pedestrians,61
2004,Jul,Trucks,205
2004,Jul,Truck Containers Empty,21
2004,Aug,Pedestrians,78
2004,Aug,Trains,0
2004,Aug,Truck Containers Empty,28
2004,Aug,Personal Vehicle Passengers,63723
2004,Aug,Buses,119
2004,Aug,Truck Containers Loaded,191
2004,Aug,Rail Containers Empty,0
2004,Aug,Bus Passengers,2884
2004,Aug,Trucks,234
2004,Aug,Rail Containers Loaded,0
2004,Aug,Personal Vehicles,21241
2004,Aug,Train Passengers,0
2004,Sep,Rail Containers Empty,0
2004,Sep,Trucks,168
2004,Sep,Buses,68
2004,Sep,Pedestrians,38
2004,Sep,Rail Containers Loaded,0
2004,Sep,Trains,0
2004,Sep,Personal Vehicle Passengers,40095
2004,Sep,Bus Passengers,1275
2004,Sep,Truck Containers Empty,13
2004,Sep,Personal Vehicles,13365
2004,Sep,Train Passengers,0
2004,Sep,Truck Containers Loaded,147
2004,Oct,Personal Vehicle Passengers,15321
2004,Oct,Rail Containers Empty,0
2004,Oct,Train Passengers,0
2004,Oct,Personal Vehicles,5107
2004,Oct,Trains,0
2004,Oct,Bus Passengers,126
2004,Oct,Truck Containers Loaded,138
2004,Oct,Trucks,166
2004,Oct,Buses,5
2004,Oct,Pedestrians,4
2004,Oct,Truck Containers Empty,25
2004,Oct,Rail Containers Loaded,0
2004,Nov,Truck Containers Empty,62
2004,Nov,Rail Containers Empty,0
2004,Nov,Rail Containers Loaded,0
2004,Nov,Pedestrians,1
2004,Nov,Personal Vehicles,2989
2004,Nov,Trucks,134
2004,Nov,Personal Vehicle Passengers,8967
2004,Nov,Trains,0
2004,Nov,Bus Passengers,63
2004,Nov,Buses,4
2004,Nov,Train Passengers,0
2004,Nov,Truck Containers Loaded,119
2004,Dec,Truck Containers Empty,17
2004,Dec,Buses,4
2004,Dec,Pedestrians,0
2004,Dec,Trucks,112
2004,Dec,Trains,0
2004,Dec,Rail Containers Loaded,0
2004,Dec,Personal Vehicle Passengers,10365
2004,Dec,Bus Passengers,72
2004,Dec,Rail Containers Empty,0
2004,Dec,Truck Containers Loaded,95
2004,Dec,Personal Vehicles,3455
2004,Dec,Train Passengers,0
2005,Jan,Truck Containers Loaded,126
2005,Jan,Trucks,139
2005,Jan,Pedestrians,5
2005,Jan,Personal Vehicle Passengers,7776
2005,Jan,Buses,1
2005,Jan,Rail Containers Loaded,0
2005,Jan,Trains,0
2005,Jan,Bus Passengers,29
2005,Jan,Personal Vehicles,2592
2005,Jan,Train Passengers,0
2005,Jan,Rail Containers Empty,0
2005,Jan,Truck Containers Empty,12
2005,Feb,Truck Containers Loaded,85
2005,Feb,Trains,0
2005,Feb,Buses,2
2005,Feb,Train Passengers,0
2005,Feb,Personal Vehicle Passengers,8472
2005,Feb,Rail Containers Empty,0
2005,Feb,Truck Containers Empty,24
2005,Feb,Rail Containers Loaded,0
2005,Feb,Trucks,107
2005,Feb,Bus Passengers,55
2005,Feb,Personal Vehicles,2824
2005,Feb,Pedestrians,2
2005,Mar,Truck Containers Loaded,79
2005,Mar,Train Passengers,0
2005,Mar,Rail Containers Empty,0
2005,Mar,Buses,1
2005,Mar,Pedestrians,0
2005,Mar,Bus Passengers,42
2005,Mar,Truck Containers Empty,22
2005,Mar,Personal Vehicle Passengers,9459
2005,Mar,Trucks,98
2005,Mar,Rail Containers Loaded,0
2005,Mar,Trains,0
2005,Mar,Personal Vehicles,3153
2005,Apr,Trucks,134
2005,Apr,Personal Vehicles,3489
2005,Apr,Pedestrians,10
2005,Apr,Trains,0
2005,Apr,Rail Containers Loaded,0
2005,Apr,Personal Vehicle Passengers,10467
2005,Apr,Buses,1
2005,Apr,Rail Containers Empty,0
2005,Apr,Truck Containers Loaded,113
2005,Apr,Train Passengers,0
2005,Apr,Truck Containers Empty,28
2005,Apr,Bus Passengers,45
2005,May,Personal Vehicle Passengers,18162
2005,May,Pedestrians,10
2005,May,Buses,13
2005,May,Personal Vehicles,6054
2005,May,Train Passengers,0
2005,May,Truck Containers Empty,36
2005,May,Bus Passengers,241
2005,May,Rail Containers Empty,0
2005,May,Rail Containers Loaded,0
2005,May,Truck Containers Loaded,78
2005,May,Trains,0
2005,May,Trucks,115
2005,Jun,Buses,65
2005,Jun,Personal Vehicle Passengers,35196
2005,Jun,Rail Containers Loaded,0
2005,Jun,Rail Containers Empty,0
2005,Jun,Bus Passengers,1048
2005,Jun,Truck Containers Loaded,99
2005,Jun,Truck Containers Empty,19
2005,Jun,Trains,0
2005,Jun,Personal Vehicles,11732
2005,Jun,Pedestrians,9
2005,Jun,Trucks,124
2005,Jun,Train Passengers,0
2005,Jul,Rail Containers Empty,0
2005,Jul,Trains,0
2005,Jul,Train Passengers,0
2005,Jul,Bus Passengers,3604
2005,Jul,Rail Containers Loaded,0
2005,Jul,Pedestrians,284
2005,Jul,Trucks,150
2005,Jul,Personal Vehicles,24361
2005,Jul,Truck Containers Loaded,94
2005,Jul,Truck Containers Empty,51
2005,Jul,Buses,153
2005,Jul,Personal Vehicle Passengers,73083
2005,Aug,Trucks,118
2005,Aug,Buses,105
2005,Aug,Personal Vehicle Passengers,63411
2005,Aug,Pedestrians,170
2005,Aug,Truck Containers Empty,25
2005,Aug,Personal Vehicles,21137
2005,Aug,Rail Containers Empty,0
2005,Aug,Bus Passengers,2347
2005,Aug,Trains,0
2005,Aug,Train Passengers,0
2005,Aug,Rail Containers Loaded,0
2005,Aug,Truck Containers Loaded,83
2005,Sep,Truck Containers Loaded,107
2005,Sep,Trains,0
2005,Sep,Personal Vehicle Passengers,35964
2005,Sep,Buses,50
2005,Sep,Train Passengers,0
2005,Sep,Personal Vehicles,11988
2005,Sep,Bus Passengers,964
2005,Sep,Truck Containers Empty,13
2005,Sep,Trucks,127
2005,Sep,Rail Containers Empty,0
2005,Sep,Pedestrians,68
2005,Sep,Rail Containers Loaded,0
2005,Oct,Trucks,95
2005,Oct,Train Passengers,0
2005,Oct,Buses,1
2005,Oct,Trains,0
2005,Oct,Rail Containers Empty,0
2005,Oct,Personal Vehicles,4235
2005,Oct,Rail Containers Loaded,0
2005,Oct,Truck Containers Loaded,78
2005,Oct,Bus Passengers,50
2005,Oct,Pedestrians,0
2005,Oct,Truck Containers Empty,21
2005,Oct,Personal Vehicle Passengers,12705
2005,Nov,Buses,1
2005,Nov,Rail Containers Loaded,0
2005,Nov,Personal Vehicles,2929
2005,Nov,Rail Containers Empty,0
2005,Nov,Trains,0
2005,Nov,Bus Passengers,12
2005,Nov,Trucks,114
2005,Nov,Truck Containers Empty,22
2005,Nov,Pedestrians,0
2005,Nov,Personal Vehicle Passengers,8787
2005,Nov,Train Passengers,0
2005,Nov,Truck Containers Loaded,90
2005,Dec,Rail Containers Empty,0
2005,Dec,Truck Containers Empty,20
2005,Dec,Train Passengers,0
2005,Dec,Personal Vehicles,3278
2005,Dec,Truck Containers Loaded,111
2005,Dec,Pedestrians,0
2005,Dec,Rail Containers Loaded,0
2005,Dec,Personal Vehicle Passengers,9834
2005,Dec,Trains,0
2005,Dec,Trucks,140
2005,Dec,Bus Passengers,35
2005,Dec,Buses,1
2006,Jan,Truck Containers Loaded,75
2006,Jan,Trains,0
2006,Jan,Personal Vehicles,2694
2006,Jan,Rail Containers Empty,0
2006,Jan,Pedestrians,0
2006,Jan,Rail Containers Loaded,0
2006,Jan,Bus Passengers,0
2006,Jan,Personal Vehicle Passengers,8082
2006,Jan,Buses,0
2006,Jan,Trucks,88
2006,Jan,Train Passengers,0
2006,Jan,Truck Containers Empty,17
2006,Feb,Truck Containers Empty,19
2006,Feb,Rail Containers Loaded,0
2006,Feb,Train Passengers,0
2006,Feb,Trains,0
2006,Feb,Trucks,79
2006,Feb,Pedestrians,0
2006,Feb,Buses,0
2006,Feb,Truck Containers Loaded,61
2006,Feb,Personal Vehicles,2664
2006,Feb,Rail Containers Empty,0
2006,Feb,Personal Vehicle Passengers,7992
2006,Feb,Bus Passengers,0
2006,Mar,Rail Containers Empty,0
2006,Mar,Trucks,125
2006,Mar,Personal Vehicles,3156
2006,Mar,Buses,1
2006,Mar,Bus Passengers,11
2006,Mar,Personal Vehicle Passengers,9468
2006,Mar,Pedestrians,0
2006,Mar,Truck Containers Empty,24
2006,Mar,Train Passengers,0
2006,Mar,Trains,0
2006,Mar,Rail Containers Loaded,0
2006,Mar,Truck Containers Loaded,99
2006,Apr,Buses,2
2006,Apr,Bus Passengers,22
2006,Apr,Personal Vehicle Passengers,11280
2006,Apr,Rail Containers Loaded,0
2006,Apr,Truck Containers Empty,32
2006,Apr,Pedestrians,0
2006,Apr,Trucks,141
2006,Apr,Rail Containers Empty,0
2006,Apr,Truck Containers Loaded,109
2006,Apr,Train Passengers,0
2006,Apr,Personal Vehicles,3760
2006,Apr,Trains,0
2006,May,Truck Containers Empty,51
2006,May,Buses,6
2006,May,Personal Vehicles,5962
2006,May,Train Passengers,0
2006,May,Bus Passengers,182
2006,May,Trains,0
2006,May,Truck Containers Loaded,75
2006,May,Trucks,130
2006,May,Personal Vehicle Passengers,17886
2006,May,Rail Containers Loaded,0
2006,May,Rail Containers Empty,0
2006,May,Pedestrians,0
2006,Jun,Rail Containers Loaded,0
2006,Jun,Rail Containers Empty,0
2006,Jun,Personal Vehicle Passengers,35835
2006,Jun,Buses,21
2006,Jun,Bus Passengers,562
2006,Jun,Pedestrians,8
2006,Jun,Trains,0
2006,Jun,Trucks,112
2006,Jun,Truck Containers Empty,43
2006,Jun,Truck Containers Loaded,68
2006,Jun,Personal Vehicles,11945
2006,Jun,Train Passengers,0
2006,Jul,Personal Vehicles,21552
2006,Jul,Truck Containers Loaded,72
2006,Jul,Buses,42
2006,Jul,Trains,0
2006,Jul,Train Passengers,0
2006,Jul,Truck Containers Empty,25
2006,Jul,Bus Passengers,1290
2006,Jul,Personal Vehicle Passengers,62887
2006,Jul,Trucks,99
2006,Jul,Rail Containers Empty,0
2006,Jul,Rail Containers Loaded,0
2006,Jul,Pedestrians,148
2006,Aug,Rail Containers Empty,0
2006,Aug,Trucks,112
2006,Aug,Truck Containers Loaded,78
2006,Aug,Truck Containers Empty,33
2006,Aug,Buses,38
2006,Aug,Trains,0
2006,Aug,Personal Vehicles,20412
2006,Aug,Rail Containers Loaded,0
2006,Aug,Personal Vehicle Passengers,61236
2006,Aug,Train Passengers,0
2006,Aug,Pedestrians,26
2006,Aug,Bus Passengers,1132
2006,Sep,Buses,18
2006,Sep,Train Passengers,0
2006,Sep,Rail Containers Empty,0
2006,Sep,Truck Containers Empty,37
2006,Sep,Truck Containers Loaded,118
2006,Sep,Trucks,155
2006,Sep,Bus Passengers,602
2006,Sep,Personal Vehicle Passengers,37299
2006,Sep,Pedestrians,16
2006,Sep,Personal Vehicles,12433
2006,Sep,Trains,0
2006,Sep,Rail Containers Loaded,0
2006,Oct,Train Passengers,0
2006,Oct,Bus Passengers,54
2006,Oct,Personal Vehicle Passengers,14427
2006,Oct,Truck Containers Empty,34
2006,Oct,Personal Vehicles,4809
2006,Oct,Trucks,145
2006,Oct,Buses,1
2006,Oct,Trains,0
2006,Oct,Pedestrians,0
2006,Oct,Rail Containers Loaded,0
2006,Oct,Rail Containers Empty,0
2006,Oct,Truck Containers Loaded,104
2006,Nov,Pedestrians,0
2006,Nov,Buses,1
2006,Nov,Rail Containers Loaded,0
2006,Nov,Personal Vehicles,2815
2006,Nov,Bus Passengers,47
2006,Nov,Train Passengers,0
2006,Nov,Trucks,149
2006,Nov,Truck Containers Empty,32
2006,Nov,Truck Containers Loaded,116
2006,Nov,Personal Vehicle Passengers,8445
2006,Nov,Rail Containers Empty,0
2006,Nov,Trains,0
2006,Dec,Rail Containers Empty,0
2006,Dec,Truck Containers Empty,16
2006,Dec,Personal Vehicles,3557
2006,Dec,Buses,0
2006,Dec,Personal Vehicle Passengers,10671
2006,Dec,Trucks,133
2006,Dec,Trains,0
2006,Dec,Train Passengers,0
2006,Dec,Pedestrians,0
2006,Dec,Truck Containers Loaded,116
2006,Dec,Bus Passengers,0
2006,Dec,Rail Containers Loaded,0
2007,Jan,Rail Containers Empty,0
2007,Jan,Pedestrians,0
2007,Jan,Rail Containers Loaded,0
2007,Jan,Truck Containers Loaded,176
2007,Jan,Personal Vehicle Passengers,8016
2007,Jan,Buses,1
2007,Jan,Bus Passengers,47
2007,Jan,Personal Vehicles,2672
2007,Jan,Trains,0
2007,Jan,Trucks,196
2007,Jan,Truck Containers Empty,21
2007,Jan,Train Passengers,0
2007,Feb,Personal Vehicles,2630
2007,Feb,Truck Containers Empty,21
2007,Feb,Trucks,170
2007,Feb,Truck Containers Loaded,149
2007,Feb,Bus Passengers,0
2007,Feb,Pedestrians,0
2007,Feb,Trains,0
2007,Feb,Train Passengers,0
2007,Feb,Rail Containers Empty,0
2007,Feb,Personal Vehicle Passengers,7890
2007,Feb,Rail Containers Loaded,0
2007,Feb,Buses,0
2007,Mar,Train Passengers,0
2007,Mar,Buses,0
2007,Mar,Bus Passengers,0
2007,Mar,Truck Containers Empty,20
2007,Mar,Rail Containers Loaded,0
2007,Mar,Personal Vehicles,3239
