year,month,crossingType,numberOfCrossings
1999,Mar,Rail Containers Loaded,0
1999,Mar,Trains,0
1999,Mar,Pedestrians,0
1999,Apr,Trains,0
1999,Apr,Train Passengers,0
1999,Apr,Buses,1
1999,Apr,Personal Vehicle Passengers,1008
1999,Apr,Truck Containers Loaded,28
1999,Apr,Rail Containers Loaded,0
1999,Apr,Pedestrians,0
1999,Apr,Personal Vehicles,446
1999,Apr,Bus Passengers,39
1999,Apr,Rail Containers Empty,0
1999,Apr,Trucks,32
1999,Apr,Truck Containers Empty,4
1999,May,Trains,0
1999,May,Personal Vehicle Passengers,1108
1999,May,Buses,1
1999,May,Train Passengers,0
1999,May,Truck Containers Loaded,17
1999,May,Rail Containers Loaded,0
1999,May,Bus Passengers,38
1999,May,Trucks,18
1999,May,Personal Vehicles,488
1999,May,Rail Containers Empty,0
1999,May,Pedestrians,0
1999,May,Truck Containers Empty,2
1999,Jun,Trucks,34
1999,Jun,Truck Containers Loaded,31
1999,Jun,Rail Containers Empty,0
1999,Jun,Rail Containers Loaded,0
1999,Jun,Trains,0
1999,Jun,Personal Vehicle Passengers,1550
1999,Jun,Train Passengers,0
1999,Jun,Buses,1
1999,Jun,Truck Containers Empty,4
1999,Jun,Pedestrians,0
1999,Jun,Bus Passengers,41
1999,Jun,Personal Vehicles,633
1999,Jul,Truck Containers Loaded,39
1999,Jul,Personal Vehicles,724
1999,Jul,Personal Vehicle Passengers,1747
1999,Jul,Bus Passengers,0
1999,Jul,Trucks,41
1999,Jul,Rail Containers Loaded,0
1999,Jul,Buses,0
1999,Jul,Trains,0
1999,Jul,Pedestrians,0
1999,Jul,Rail Containers Empty,0
1999,Jul,Truck Containers Empty,1
1999,Jul,Train Passengers,0
1999,Aug,Pedestrians,0
1999,Aug,Truck Containers Loaded,38
1999,Aug,Train Passengers,0
1999,Aug,Trains,0
1999,Aug,Personal Vehicle Passengers,1973
1999,Aug,Truck Containers Empty,9
1999,Aug,Rail Containers Loaded,0
1999,Aug,Buses,0
1999,Aug,Trucks,44
1999,Aug,Personal Vehicles,784
1999,Aug,Rail Containers Empty,0
1999,Aug,Bus Passengers,0
1999,Sep,Personal Vehicles,534
1999,Sep,Bus Passengers,0
1999,Sep,Train Passengers,0
1999,Sep,Buses,0
1999,Sep,Rail Containers Empty,0
1999,Sep,Truck Containers Empty,4
1999,Sep,Truck Containers Loaded,23
1999,Sep,Trains,0
1999,Sep,Rail Containers Loaded,0
1999,Sep,Personal Vehicle Passengers,1193
1999,Sep,Trucks,29
1999,Sep,Pedestrians,0
1999,Oct,Pedestrians,0
1999,Oct,Rail Containers Empty,0
1999,Oct,Bus Passengers,0
1999,Oct,Buses,0
1999,Oct,Personal Vehicle Passengers,1204
1999,Oct,Rail Containers Loaded,0
1999,Oct,Truck Containers Empty,3
1999,Oct,Trucks,20
1999,Oct,Train Passengers,0
1999,Oct,Truck Containers Loaded,16
1999,Oct,Trains,0
1999,Oct,Personal Vehicles,558
1999,Nov,Pedestrians,0
1999,Nov,Personal Vehicle Passengers,1304
1999,Nov,Rail Containers Empty,0
1999,Nov,Truck Containers Loaded,15
1999,Nov,Trucks,15
1999,Nov,Trains,0
1999,Nov,Bus Passengers,0
1999,Nov,Buses,0
1999,Nov,Truck Containers Empty,0
1999,Nov,Rail Containers Loaded,0
1999,Nov,Personal Vehicles,556
1999,Nov,Train Passengers,0
1999,Dec,Truck Containers Empty,1
1999,Dec,Buses,0
1999,Dec,Pedestrians,0
1999,Dec,Trucks,17
1999,Dec,Truck Containers Loaded,16
1999,Dec,Personal Vehicle Passengers,1123
1999,Dec,Train Passengers,0
1999,Dec,Personal Vehicles,482
1999,Dec,Rail Containers Empty,0
1999,Dec,Trains,0
1999,Dec,Bus Passengers,0
1999,Dec,Rail Containers Loaded,0
2000,Jan,Trains,0
2000,Jan,Bus Passengers,79
2000,Jan,Truck Containers Loaded,27
2000,Jan,Train Passengers,0
2000,Jan,Rail Containers Empty,0
2000,Jan,Personal Vehicles,577
2000,Jan,Trucks,31
2000,Jan,Personal Vehicle Passengers,1206
2000,Jan,Buses,3
2000,Jan,Truck Containers Empty,6
2000,Jan,Pedestrians,0
2000,Jan,Rail Containers Loaded,0
2000,Feb,Rail Containers Empty,0
2000,Feb,Trains,0
2000,Feb,Rail Containers Loaded,0
2000,Feb,Buses,8
2000,Feb,Trucks,39
2000,Feb,Train Passengers,0
2000,Feb,Truck Containers Loaded,33
2000,Feb,Personal Vehicle Passengers,1230
2000,Feb,Truck Containers Empty,6
2000,Feb,Personal Vehicles,476
2000,Feb,Pedestrians,0
2000,Feb,Bus Passengers,284
2000,Mar,Train Passengers,0
2000,Mar,Personal Vehicle Passengers,943
2000,Mar,Personal Vehicles,398
2000,Mar,Rail Containers Loaded,0
2000,Mar,Trucks,38
2000,Mar,Truck Containers Empty,3
2000,Mar,Rail Containers Empty,0
2000,Mar,Pedestrians,0
2000,Mar,Buses,1
2000,Mar,Truck Containers Loaded,32
