month,crossingType,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Jul,Bus Passengers,,283,49,535,-342,-214,-109,-753,448,568,-801,496,-1630,182,-26,733,-108,-710,321,-139,-294,724,-810,-175,-478,,,,,-282
Jul,Buses,,8,1,16,-1,2,-25,-21,12,52,-45,10,-39,-30,3,19,-6,-23,10,0,-6,14,-23,-5,-17,,,,,-6
Jul,Pedestrians,,-315,304,-244,-573,-158,-247,254,-324,86,-149,-25,-31,-63,49,112,253,40,-214,86,-272,99,-4,-28,-99,311,-428,,,
Jul,Personal Vehicle Passengers,,1672,-12700,7010,-2688,-24308,27081,-9374,19124,11050,3482,-53790,-4830,13804,11166,-13707,-1997,3006,-196,-1979,-4315,-129,-2903,-2559,-44153,3529,27001,12645,-2032,-8534
Jul,Personal Vehicles,,674,-3564,1500,-797,-661,1447,-2672,5464,837,916,-1709,-2414,6904,5584,-3022,6711,-7629,1032,-1401,-2312,-2082,-6064,-965,-18077,1757,10454,4903,-1038,-3257
Jul,Rail Containers Empty,,312,-244,8,367,58,-194,-24,-26,146,137,28,236,-413,232,231,663,832,-1712,-156,-298,156,-260,299,-274,255,69,-325,483,-40
Jul,Rail Containers Loaded,,-279,174,-265,-52,-80,227,-1,823,-548,89,506,-749,-442,599,-229,-413,147,402,-185,-29,-53,555,336,-491,1151,-154,-45,-572,-3
Jul,Total People,,2311,-15905,8795,-4391,-25347,28181,-12548,24715,12541,3448,-54893,-8953,20809,16797,-15878,4852,-5238,877,-3409,-7247,-1382,-9757,-3718,-62849,5672,36805,17548,-2576,-12073
Jul,Total Vehicles,,582,1089,-210,2639,925,-270,-5991,2924,-1430,2493,4367,-1720,-3105,2165,1122,-113,740,199,-2839,-3613,4204,1738,2275,-3108,5465,-1954,8635,241,-1353
Jul,Train Passengers,,-3,6,-6,9,-6,9,-3,3,0,0,135,-48,-18,24,6,-7,55,-66,24,-54,6,24,9,-42,75,-222,,,
